Date,BGT,Broad,Elliot,Fremont,MTS,NW58,Second,Spokane,Thirty,TwoSix
2012-10-03,,,,13.0,,,,,,
2012-10-03,,,,10.0,,,,,,
2012-10-03,,,,2.0,,,,,,
2012-10-03,,,,5.0,,,,,,
2012-10-03,,,,7.0,,,,,,
2012-10-03,,,,31.0,,,,,,
2012-10-03,,,,155.0,,,,,,
2012-10-03,,,,352.0,,,,,,
2012-10-03,,,,437.0,,,,,,
2012-10-03,,,,276.0,,,,,,
2012-10-03,,,,118.0,,,,,,
2012-10-03,,,,42.0,,,,,,
2012-10-03,,,,76.0,,,,,,
2012-10-03,,,,90.0,,,,,,
2012-10-03,,,,128.0,,,,,,
2012-10-03,,,,164.0,,,,,,
2012-10-03,,,,315.0,,,,,,
2012-10-03,,,,583.0,,,,,,
2012-10-03,,,,380.0,,,,,,
2012-10-03,,,,128.0,,,,,,
2012-10-03,,,,80.0,,,,,,
2012-10-03,,,,63.0,,,,,,
2012-10-03,,,,49.0,,,,,,
2012-10-03,,,,17.0,,,,,,
2012-10-04,,,,18.0,,,,,,
2012-10-04,,,,3.0,,,,,,
2012-10-04,,,,9.0,,,,,,
2012-10-04,,,,3.0,,,,,,
2012-10-04,,,,8.0,,,,,,
2012-10-04,,,,26.0,,,,,,
2012-10-04,,,,142.0,,,,,,
2012-10-04,,,,319.0,,,,,,
2012-10-04,,,,418.0,,,,,,
2012-10-04,,,,241.0,,,,,,
2012-10-04,,,,120.0,,,,,,
2012-10-04,,,,108.0,,,,,,
2012-10-04,,,,104.0,,,,,,
2012-10-04,,,,126.0,,,,,,
2012-10-04,,,,119.0,,,,,,
2012-10-04,,,,147.0,,,,,,
2012-10-04,,,,275.0,,,,,,
2012-10-04,,,,507.0,,,,,,
2012-10-04,,,,378.0,,,,,,
2012-10-04,,,,164.0,,,,,,
2012-10-04,,,,83.0,,,,,,
2012-10-04,,,,70.0,,,,,,
2012-10-04,,,,46.0,,,,,,
2012-10-04,,,,41.0,,,,,,
2012-10-05,,,,11.0,,,,,,
2012-10-05,,,,8.0,,,,,,
2012-10-05,,,,7.0,,,,,,
2012-10-05,,,,4.0,,,,,,
2012-10-05,,,,9.0,,,,,,
2012-10-05,,,,25.0,,,,,,
2012-10-05,,,,105.0,,,,,,
2012-10-05,,,,319.0,,,,,,
2012-10-05,,,,370.0,,,,,,
2012-10-05,,,,212.0,,,,,,
2012-10-05,,,,119.0,,,,,,
2012-10-05,,,,104.0,,,,,,
2012-10-05,,,,101.0,,,,,,
2012-10-05,,,,112.0,,,,,,
2012-10-05,,,,125.0,,,,,,
2012-10-05,,,,164.0,,,,,,
2012-10-05,,,,310.0,,,,,,
2012-10-05,,,,434.0,,,,,,
2012-10-05,,,,316.0,,,,,,
2012-10-05,,,,115.0,,,,,,
2012-10-05,,,,68.0,,,,,,
2012-10-05,,,,42.0,,,,,,
2012-10-05,,,,36.0,,,,,,
2012-10-05,,,,32.0,,,,,,
2012-10-06,,,,15.0,,,,,,
2012-10-06,,,,15.0,,,,,,
2012-10-06,,,,9.0,,,,,,
2012-10-06,,,,3.0,,,,,,
2012-10-06,,,,5.0,,,,,,
2012-10-06,,,,5.0,,,,,,
2012-10-06,,,,27.0,,,,,,
2012-10-06,,,,33.0,,,,,,
2012-10-06,,,,105.0,,,,,,
2012-10-06,,,,114.0,,,,,,
2012-10-06,,,,115.0,,,,,,
2012-10-06,,,,124.0,,,,,,
2012-10-06,,,,164.0,,,,,,
2012-10-06,,,,177.0,,,,,,
2012-10-06,,,,203.0,,,,,,
2012-10-06,,,,211.0,,,,,,
2012-10-06,,,,183.0,,,,,,
2012-10-06,,,,180.0,,,,,,
2012-10-06,,,,96.0,,,,,,
2012-10-06,,,,78.0,,,,,,
2012-10-06,,,,43.0,,,,,,
2012-10-06,,,,33.0,,,,,,
2012-10-06,,,,34.0,,,,,,
2012-10-06,,,,34.0,,,,,,
2012-10-07,,,,11.0,,,,,,
2012-10-07,,,,17.0,,,,,,
2012-10-07,,,,3.0,,,,,,
2012-10-07,,,,6.0,,,,,,
2012-10-07,,,,3.0,,,,,,
2012-10-07,,,,9.0,,,,,,
2012-10-07,,,,17.0,,,,,,
2012-10-07,,,,26.0,,,,,,
2012-10-07,,,,69.0,,,,,,
2012-10-07,,,,103.0,,,,,,
2012-10-07,,,,108.0,,,,,,
2012-10-07,,,,165.0,,,,,,
2012-10-07,,,,191.0,,,,,,
2012-10-07,,,,228.0,,,,,,
2012-10-07,,,,241.0,,,,,,
2012-10-07,,,,231.0,,,,,,
2012-10-07,,,,225.0,,,,,,
2012-10-07,,,,191.0,,,,,,
2012-10-07,,,,113.0,,,,,,
2012-10-07,,,,49.0,,,,,,
2012-10-07,,,,55.0,,,,,,
2012-10-07,,,,47.0,,,,,,
2012-10-07,,,,18.0,,,,,,
2012-10-07,,,,16.0,,,,,,
2012-10-08,,,,9.0,,,,,,
2012-10-08,,,,4.0,,,,,,
2012-10-08,,,,5.0,,,,,,
2012-10-08,,,,5.0,,,,,,
2012-10-08,,,,5.0,,,,,,
2012-10-08,,,,23.0,,,,,,
2012-10-08,,,,137.0,,,,,,
2012-10-08,,,,327.0,,,,,,
2012-10-08,,,,457.0,,,,,,
2012-10-08,,,,278.0,,,,,,
2012-10-08,,,,97.0,,,,,,
2012-10-08,,,,99.0,,,,,,
2012-10-08,,,,108.0,,,,,,
2012-10-08,,,,96.0,,,,,,
2012-10-08,,,,121.0,,,,,,
2012-10-08,,,,167.0,,,,,,
2012-10-08,,,,252.0,,,,,,
2012-10-08,,,,604.0,,,,,,
2012-10-08,,,,365.0,,,,,,
2012-10-08,,,,168.0,,,,,,
2012-10-08,,,,94.0,,,,,,
2012-10-08,,,,63.0,,,,,,
2012-10-08,,,,29.0,,,,,,
2012-10-08,,,,24.0,,,,,,
2012-10-09,,,,12.0,,,,,,
2012-10-09,,,,3.0,,,,,,
2012-10-09,,,,4.0,,,,,,
2012-10-09,,,,8.0,,,,,,
2012-10-09,,,,9.0,,,,,,
2012-10-09,,,,31.0,,,,,,
2012-10-09,,,,153.0,,,,,,
2012-10-09,,,,368.0,,,,,,
2012-10-09,,,,462.0,,,,,,
2012-10-09,,,,275.0,,,,,,
2012-10-09,,,,94.0,,,,,,
2012-10-09,,,,74.0,,,,,,
2012-10-09,,,,77.0,,,,,,
2012-10-09,,,,83.0,,,,,,
2012-10-09,,,,108.0,,,,,,
2012-10-09,,,,134.0,,,,,,
2012-10-09,,,,244.0,,,,,,
2012-10-09,,,,597.0,,,,,,
2012-10-09,,,,396.0,,,,,,
2012-10-09,,,,163.0,,,,,,
2012-10-09,,,,85.0,,,,,,
2012-10-09,,,,64.0,,,,,,
2012-10-09,,,,34.0,,,,,,
2012-10-09,,,,23.0,,,,,,
2012-10-10,,,,15.0,,,,,,
2012-10-10,,,,3.0,,,,,,
2012-10-10,,,,3.0,,,,,,
2012-10-10,,,,4.0,,,,,,
2012-10-10,,,,5.0,,,,,,
2012-10-10,,,,25.0,,,,,,
2012-10-10,,,,149.0,,,,,,
2012-10-10,,,,340.0,,,,,,
2012-10-10,,,,435.0,,,,,,
2012-10-10,,,,255.0,,,,,,
2012-10-10,,,,97.0,,,,,,
2012-10-10,,,,55.0,,,,,,
2012-10-10,,,,87.0,,,,,,
2012-10-10,,,,94.0,,,,,,
2012-10-10,,,,93.0,,,,,,
2012-10-10,,,,130.0,,,,,,
2012-10-10,,,,230.0,,,,,,
2012-10-10,,,,532.0,,,,,,
2012-10-10,,,,331.0,,,,,,
2012-10-10,,,,145.0,,,,,,
2012-10-10,,,,86.0,,,,,,
2012-10-10,,,,62.0,,,,,,
2012-10-10,,,,36.0,,,,,,
2012-10-10,,,,23.0,,,,,,
2012-10-11,,,,21.0,,,,,,
2012-10-11,,,,10.0,,,,,,
2012-10-11,,,,13.0,,,,,,
2012-10-11,,,,2.0,,,,,,
2012-10-11,,,,12.0,,,,,,
2012-10-11,,,,12.0,,,,,,
2012-10-11,,,,43.0,,,,,,
2012-10-11,,,,304.0,,,,,,
2012-10-11,,,,404.0,,,,,,
2012-10-11,,,,189.0,,,,,,
2012-10-11,,,,4.0,,,,,,
2012-10-11,,,,92.0,,,,,,
2012-10-11,,,,81.0,,,,,,
2012-10-11,,,,118.0,,,,,,
2012-10-11,,,,108.0,,,,,,
2012-10-11,,,,143.0,,,,,,
2012-10-11,,,,270.0,,,,,,
2012-10-11,,,,517.0,,,,,,
2012-10-11,,,,299.0,,,,,,
2012-10-11,,,,149.0,,,,,,
2012-10-11,,,,104.0,,,,,,
2012-10-11,,,,71.0,,,,,,
2012-10-11,,,,48.0,,,,,,
2012-10-11,,,,33.0,,,,,,
2012-10-12,,,,17.0,,,,,,
2012-10-12,,,,13.0,,,,,,
2012-10-12,,,,5.0,,,,,,
2012-10-12,,,,7.0,,,,,,
2012-10-12,,,,5.0,,,,,,
2012-10-12,,,,14.0,,,,,,
2012-10-12,,,,87.0,,,,,,
2012-10-12,,,,183.0,,,,,,
2012-10-12,,,,268.0,,,,,,
2012-10-12,,,,145.0,,,,,,
2012-10-12,,,,62.0,,,,,,
2012-10-12,,,,58.0,,,,,,
2012-10-12,,,,69.0,,,,,,
2012-10-12,,,,72.0,,,,,,
2012-10-12,,,,65.0,,,,,,
2012-10-12,,,,113.0,,,,,,
2012-10-12,,,,165.0,,,,,,
2012-10-12,,,,304.0,,,,,,
2012-10-12,,,,178.0,,,,,,
2012-10-12,,,,79.0,,,,,,
2012-10-12,,,,38.0,,,,,,
2012-10-12,,,,26.0,,,,,,
2012-10-12,,,,14.0,,,,,,
2012-10-12,,,,24.0,,,,,,
2012-10-13,,,,18.0,,,,,,
2012-10-13,,,,11.0,,,,,,
2012-10-13,,,,16.0,,,,,,
2012-10-13,,,,4.0,,,,,,
2012-10-13,,,,3.0,,,,,,
2012-10-13,,,,10.0,,,,,,
2012-10-13,,,,14.0,,,,,,
2012-10-13,,,,30.0,,,,,,
2012-10-13,,,,32.0,,,,,,
2012-10-13,,,,41.0,,,,,,
2012-10-13,,,,46.0,,,,,,
2012-10-13,,,,42.0,,,,,,
2012-10-13,,,,72.0,,,,,,
2012-10-13,,,,64.0,,,,,,
2012-10-13,,,,62.0,,,,,,
2012-10-13,,,,41.0,,,,,,
2012-10-13,,,,58.0,,,,,,
2012-10-13,,,,50.0,,,,,,
2012-10-13,,,,59.0,,,,,,
2012-10-13,,,,27.0,,,,,,
2012-10-13,,,,19.0,,,,,,
2012-10-13,,,,10.0,,,,,,
2012-10-13,,,,18.0,,,,,,
2012-10-13,,,,19.0,,,,,,
2012-10-14,,,,6.0,,,,,,
2012-10-14,,,,9.0,,,,,,
2012-10-14,,,,8.0,,,,,,
2012-10-14,,,,4.0,,,,,,
2012-10-14,,,,5.0,,,,,,
2012-10-14,,,,3.0,,,,,,
2012-10-14,,,,12.0,,,,,,
2012-10-14,,,,14.0,,,,,,
2012-10-14,,,,24.0,,,,,,
2012-10-14,,,,54.0,,,,,,
2012-10-14,,,,72.0,,,,,,
2012-10-14,,,,81.0,,,,,,
2012-10-14,,,,62.0,,,,,,
2012-10-14,,,,82.0,,,,,,
2012-10-14,,,,58.0,,,,,,
2012-10-14,,,,37.0,,,,,,
2012-10-14,,,,34.0,,,,,,
2012-10-14,,,,37.0,,,,,,
2012-10-14,,,,27.0,,,,,,
2012-10-14,,,,23.0,,,,,,
2012-10-14,,,,11.0,,,,,,
2012-10-14,,,,12.0,,,,,,
2012-10-14,,,,13.0,,,,,,
2012-10-14,,,,10.0,,,,,,
2012-10-15,,,,7.0,,,,,,
2012-10-15,,,,3.0,,,,,,
2012-10-15,,,,5.0,,,,,,
2012-10-15,,,,3.0,,,,,,
2012-10-15,,,,6.0,,,,,,
2012-10-15,,,,26.0,,,,,,
2012-10-15,,,,93.0,,,,,,
2012-10-15,,,,225.0,,,,,,
2012-10-15,,,,327.0,,,,,,
2012-10-15,,,,203.0,,,,,,
2012-10-15,,,,86.0,,,,,,
2012-10-15,,,,66.0,,,,,,
2012-10-15,,,,84.0,,,,,,
2012-10-15,,,,71.0,,,,,,
2012-10-15,,,,73.0,,,,,,
2012-10-15,,,,107.0,,,,,,
2012-10-15,,,,140.0,,,,,,
2012-10-15,,,,335.0,,,,,,
2012-10-15,,,,204.0,,,,,,
2012-10-15,,,,78.0,,,,,,
2012-10-15,,,,55.0,,,,,,
2012-10-15,,,,36.0,,,,,,
2012-10-15,,,,26.0,,,,,,
2012-10-15,,,,14.0,,,,,,
2012-10-16,,,,10.0,,,,,,
2012-10-16,,,,5.0,,,,,,
2012-10-16,,,,3.0,,,,,,
2012-10-16,,,,5.0,,,,,,
2012-10-16,,,,5.0,,,,,,
2012-10-16,,,,29.0,,,,,,
2012-10-16,,,,122.0,,,,,,
2012-10-16,,,,256.0,,,,,,
2012-10-16,,,,357.0,,,,,,
2012-10-16,,,,207.0,,,,,,
2012-10-16,,,,124.0,,,,,,
2012-10-16,,,,83.0,,,,,,
2012-10-16,,,,75.0,,,,,,
2012-10-16,,,,90.0,,,,,,
2012-10-16,,,,97.0,,,,,,
2012-10-16,,,,163.0,,,,,,
2012-10-16,,,,255.0,,,,,,
2012-10-16,,,,500.0,,,,,,
2012-10-16,,,,307.0,,,,,,
2012-10-16,,,,135.0,,,,,,
2012-10-16,,,,88.0,,,,,,
2012-10-16,,,,65.0,,,,,,
2012-10-16,,,,30.0,,,,,,
2012-10-16,,,,25.0,,,,,,
2012-10-17,,,,22.0,,,,,,
2012-10-17,,,,6.0,,,,,,
2012-10-17,,,,5.0,,,,,,
2012-10-17,,,,4.0,,,,,,
2012-10-17,,,,7.0,,,,,,
2012-10-17,,,,30.0,,,,,,
2012-10-17,,,,133.0,,,,,,
2012-10-17,,,,298.0,,,,,,
2012-10-17,,,,416.0,,,,,,
2012-10-17,,,,244.0,,,,,,
2012-10-17,,,,96.0,,,,,,
2012-10-17,,,,78.0,,,,,,
2012-10-17,,,,111.0,,,,,,
2012-10-17,,,,96.0,,,,,,
2012-10-17,,,,105.0,,,,,,
2012-10-17,,,,161.0,,,,,,
2012-10-17,,,,258.0,,,,,,
2012-10-17,,,,482.0,,,,,,
2012-10-17,,,,358.0,,,,,,
2012-10-17,,,,145.0,,,,,,
2012-10-17,,,,58.0,,,,,,
2012-10-17,,,,66.0,,,,,,
2012-10-17,,,,48.0,,,,,,
2012-10-17,,,,16.0,,,,,,
2012-10-18,,,,7.0,,,,,,
2012-10-18,,,,7.0,,,,,,
2012-10-18,,,,9.0,,,,,,
2012-10-18,,,,5.0,,,,,,
2012-10-18,,,,8.0,,,,,,
2012-10-18,,,,26.0,,,,,,
2012-10-18,,,,123.0,,,,,,
2012-10-18,,,,279.0,,,,,,
2012-10-18,,,,376.0,,,,,,
2012-10-18,,,,230.0,,,,,,
2012-10-18,,,,94.0,,,,,,
2012-10-18,,,,93.0,,,,,,
2012-10-18,,,,110.0,,,,,,
2012-10-18,,,,121.0,,,,,,
2012-10-18,,,,104.0,,,,,,
2012-10-18,,,,145.0,,,,,,
2012-10-18,,,,230.0,,,,,,
2012-10-18,,,,464.0,,,,,,
2012-10-18,,,,280.0,,,,,,
2012-10-18,,,,87.0,,,,,,
2012-10-18,,,,59.0,,,,,,
2012-10-18,,,,36.0,,,,,,
2012-10-18,,,,16.0,,,,,,
2012-10-18,,,,14.0,,,,,,
2012-10-19,,,,12.0,,,,,,
2012-10-19,,,,4.0,,,,,,
2012-10-19,,,,5.0,,,,,,
2012-10-19,,,,2.0,,,,,,
2012-10-19,,,,9.0,,,,,,
2012-10-19,,,,26.0,,,,,,
2012-10-19,,,,71.0,,,,,,
2012-10-19,,,,180.0,,,,,,
2012-10-19,,,,245.0,,,,,,
2012-10-19,,,,169.0,,,,,,
2012-10-19,,,,65.0,,,,,,
2012-10-19,,,,52.0,,,,,,
2012-10-19,,,,50.0,,,,,,
2012-10-19,,,,78.0,,,,,,
2012-10-19,,,,75.0,,,,,,
2012-10-19,,,,110.0,,,,,,
2012-10-19,,,,177.0,,,,,,
2012-10-19,,,,297.0,,,,,,
2012-10-19,,,,191.0,,,,,,
2012-10-19,,,,62.0,,,,,,
2012-10-19,,,,42.0,,,,,,
2012-10-19,,,,19.0,,,,,,
2012-10-19,,,,17.0,,,,,,
2012-10-19,,,,19.0,,,,,,
2012-10-20,,,,9.0,,,,,,
2012-10-20,,,,8.0,,,,,,
2012-10-20,,,,12.0,,,,,,
2012-10-20,,,,5.0,,,,,,
2012-10-20,,,,3.0,,,,,,
2012-10-20,,,,15.0,,,,,,
2012-10-20,,,,16.0,,,,,,
2012-10-20,,,,28.0,,,,,,
2012-10-20,,,,46.0,,,,,,
2012-10-20,,,,59.0,,,,,,
2012-10-20,,,,83.0,,,,,,
2012-10-20,,,,92.0,,,,,,
2012-10-20,,,,98.0,,,,,,
2012-10-20,,,,113.0,,,,,,
2012-10-20,,,,98.0,,,,,,
2012-10-20,,,,72.0,,,,,,
2012-10-20,,,,76.0,,,,,,
2012-10-20,,,,63.0,,,,,,
2012-10-20,,,,69.0,,,,,,
2012-10-20,,,,36.0,,,,,,
2012-10-20,,,,22.0,,,,,,
2012-10-20,,,,13.0,,,,,,
2012-10-20,,,,12.0,,,,,,
2012-10-20,,,,20.0,,,,,,
2012-10-21,,,,17.0,,,,,,
2012-10-21,,,,11.0,,,,,,
2012-10-21,,,,11.0,,,,,,
2012-10-21,,,,4.0,,,,,,
2012-10-21,,,,4.0,,,,,,
2012-10-21,,,,8.0,,,,,,
2012-10-21,,,,13.0,,,,,,
2012-10-21,,,,15.0,,,,,,
2012-10-21,,,,37.0,,,,,,
2012-10-21,,,,50.0,,,,,,
2012-10-21,,,,66.0,,,,,,
2012-10-21,,,,57.0,,,,,,
2012-10-21,,,,100.0,,,,,,
2012-10-21,,,,89.0,,,,,,
2012-10-21,,,,114.0,,,,,,
2012-10-21,,,,115.0,,,,,,
2012-10-21,,,,72.0,,,,,,
2012-10-21,,,,82.0,,,,,,
2012-10-21,,,,44.0,,,,,,
2012-10-21,,,,17.0,,,,,,
2012-10-21,,,,21.0,,,,,,
2012-10-21,,,,26.0,,,,,,
2012-10-21,,,,9.0,,,,,,
2012-10-21,,,,7.0,,,,,,
2012-10-22,,,,6.0,,,,,,
2012-10-22,,,,4.0,,,,,,
2012-10-22,,,,2.0,,,,,,
2012-10-22,,,,4.0,,,,,,
2012-10-22,,,,10.0,,,,,,
2012-10-22,,,,27.0,,,,,,
2012-10-22,,,,117.0,,,,,,
2012-10-22,,,,258.0,,,,,,
2012-10-22,,,,348.0,,,,,,
2012-10-22,,,,161.0,,,,,,
2012-10-22,,,,67.0,,,,,,
2012-10-22,,,,42.0,,,,,,
2012-10-22,,,,41.0,,,,,,
2012-10-22,,,,40.0,,,,,,
2012-10-22,,,,45.0,,,,,,
2012-10-22,,,,71.0,,,,,,
2012-10-22,,,,150.0,,,,,,
2012-10-22,,,,369.0,,,,,,
2012-10-22,,,,199.0,,,,,,
2012-10-22,,,,74.0,,,,,,
2012-10-22,,,,40.0,,,,,,
2012-10-22,,,,28.0,,,,,,
2012-10-22,,,,15.0,,,,,,
2012-10-22,,,,11.0,,,,,,
2012-10-23,,,,6.0,,,,,,
2012-10-23,,,,2.0,,,,,,
2012-10-23,,,,3.0,,,,,,
2012-10-23,,,,1.0,,,,,,
2012-10-23,,,,11.0,,,,,,
2012-10-23,,,,35.0,,,,,,
2012-10-23,,,,112.0,,,,,,
2012-10-23,,,,236.0,,,,,,
2012-10-23,,,,343.0,,,,,,
2012-10-23,,,,168.0,,,,,,
2012-10-23,,,,79.0,,,,,,
2012-10-23,,,,52.0,,,,,,
2012-10-23,,,,68.0,,,,,,
2012-10-23,,,,59.0,,,,,,
2012-10-23,,,,76.0,,,,,,
2012-10-23,,,,100.0,,,,,,
2012-10-23,,,,190.0,,,,,,
2012-10-23,,,,434.0,,,,,,
2012-10-23,,,,270.0,,,,,,
2012-10-23,,,,104.0,,,,,,
2012-10-23,,,,59.0,,,,,,
2012-10-23,,,,50.0,,,,,,
2012-10-23,,,,21.0,,,,,,
2012-10-23,,,,21.0,,,,,,
2012-10-24,,,,11.0,,,,,,
2012-10-24,,,,11.0,,,,,,
2012-10-24,,,,9.0,,,,,,
2012-10-24,,,,4.0,,,,,,
2012-10-24,,,,5.0,,,,,,
2012-10-24,,,,25.0,,,,,,
2012-10-24,,,,118.0,,,,,,
2012-10-24,,,,225.0,,,,,,
2012-10-24,,,,313.0,,,,,,
2012-10-24,,,,172.0,,,,,,
2012-10-24,,,,78.0,,,,,,
2012-10-24,,,,49.0,,,,,,
2012-10-24,,,,35.0,,,,,,
2012-10-24,,,,66.0,,,,,,
2012-10-24,,,,78.0,,,,,,
2012-10-24,,,,101.0,,,,,,
2012-10-24,,,,192.0,,,,,,
2012-10-24,,,,399.0,,,,,,
2012-10-24,,,,265.0,,,,,,
2012-10-24,,,,117.0,,,,,,
2012-10-24,,,,62.0,,,,,,
2012-10-24,,,,46.0,,,,,,
2012-10-24,,,,33.0,,,,,,
2012-10-24,,,,15.0,,,,,,
2012-10-25,,,,3.0,,,,,,
2012-10-25,,,,6.0,,,,,,
2012-10-25,,,,3.0,,,,,,
2012-10-25,,,,3.0,,,,,,
2012-10-25,,,,5.0,,,,,,
2012-10-25,,,,33.0,,,,,,
2012-10-25,,,,119.0,,,,,,
2012-10-25,,,,244.0,,,,,,
2012-10-25,,,,341.0,,,,,,
2012-10-25,,,,202.0,,,,,,
2012-10-25,,,,83.0,,,,,,
2012-10-25,,,,55.0,,,,,,
2012-10-25,,,,74.0,,,,,,
2012-10-25,,,,80.0,,,,,,
2012-10-25,,,,90.0,,,,,,
2012-10-25,,,,146.0,,,,,,
2012-10-25,,,,231.0,,,,,,
2012-10-25,,,,425.0,,,,,,
2012-10-25,,,,272.0,,,,,,
2012-10-25,,,,108.0,,,,,,
2012-10-25,,,,79.0,,,,,,
2012-10-25,,,,55.0,,,,,,
2012-10-25,,,,28.0,,,,,,
2012-10-25,,,,28.0,,,,,,
2012-10-26,,,,19.0,,,,,,
2012-10-26,,,,16.0,,,,,,
2012-10-26,,,,4.0,,,,,,
2012-10-26,,,,1.0,,,,,,
2012-10-26,,,,10.0,,,,,,
2012-10-26,,,,21.0,,,,,,
2012-10-26,,,,87.0,,,,,,
2012-10-26,,,,203.0,,,,,,
2012-10-26,,,,283.0,,,,,,
2012-10-26,,,,171.0,,,,,,
2012-10-26,,,,86.0,,,,,,
2012-10-26,,,,50.0,,,,,,
2012-10-26,,,,42.0,,,,,,
2012-10-26,,,,40.0,,,,,,
2012-10-26,,,,59.0,,,,,,
2012-10-26,,,,116.0,,,,,,
2012-10-26,,,,198.0,,,,,,
2012-10-26,,,,298.0,,,,,,
2012-10-26,,,,196.0,,,,,,
2012-10-26,,,,65.0,,,,,,
2012-10-26,,,,42.0,,,,,,
2012-10-26,,,,33.0,,,,,,
2012-10-26,,,,15.0,,,,,,
2012-10-26,,,,18.0,,,,,,
2012-10-27,,,,12.0,,,,,,
2012-10-27,,,,9.0,,,,,,
2012-10-27,,,,16.0,,,,,,
2012-10-27,,,,2.0,,,,,,
2012-10-27,,,,5.0,,,,,,
2012-10-27,,,,13.0,,,,,,
2012-10-27,,,,13.0,,,,,,
2012-10-27,,,,15.0,,,,,,
2012-10-27,,,,25.0,,,,,,
2012-10-27,,,,25.0,,,,,,
2012-10-27,,,,21.0,,,,,,
2012-10-27,,,,31.0,,,,,,
2012-10-27,,,,25.0,,,,,,
2012-10-27,,,,41.0,,,,,,
2012-10-27,,,,51.0,,,,,,
2012-10-27,,,,51.0,,,,,,
2012-10-27,,,,59.0,,,,,,
2012-10-27,,,,36.0,,,,,,
2012-10-27,,,,18.0,,,,,,
2012-10-27,,,,15.0,,,,,,
2012-10-27,,,,8.0,,,,,,
2012-10-27,,,,17.0,,,,,,
2012-10-27,,,,12.0,,,,,,
2012-10-27,,,,11.0,,,,,,
2012-10-28,,,,10.0,,,,,,
2012-10-28,,,,11.0,,,,,,
2012-10-28,,,,7.0,,,,,,
2012-10-28,,,,4.0,,,,,,
2012-10-28,,,,3.0,,,,,,
2012-10-28,,,,6.0,,,,,,
2012-10-28,,,,10.0,,,,,,
2012-10-28,,,,17.0,,,,,,
2012-10-28,,,,31.0,,,,,,
2012-10-28,,,,42.0,,,,,,
2012-10-28,,,,53.0,,,,,,
2012-10-28,,,,78.0,,,,,,
2012-10-28,,,,115.0,,,,,,
2012-10-28,,,,125.0,,,,,,
2012-10-28,,,,138.0,,,,,,
2012-10-28,,,,120.0,,,,,,
2012-10-28,,,,99.0,,,,,,
2012-10-28,,,,89.0,,,,,,
2012-10-28,,,,34.0,,,,,,
2012-10-28,,,,21.0,,,,,,
2012-10-28,,,,17.0,,,,,,
2012-10-28,,,,12.0,,,,,,
2012-10-28,,,,14.0,,,,,,
2012-10-28,,,,6.0,,,,,,
2012-10-29,,,,11.0,,,,,,
2012-10-29,,,,1.0,,,,,,
2012-10-29,,,,3.0,,,,,,
2012-10-29,,,,2.0,,,,,,
2012-10-29,,,,5.0,,,,,,
2012-10-29,,,,22.0,,,,,,
2012-10-29,,,,95.0,,,,,,
2012-10-29,,,,214.0,,,,,,
2012-10-29,,,,274.0,,,,,,
2012-10-29,,,,152.0,,,,,,
2012-10-29,,,,73.0,,,,,,
2012-10-29,,,,55.0,,,,,,
2012-10-29,,,,57.0,,,,,,
2012-10-29,,,,63.0,,,,,,
2012-10-29,,,,82.0,,,,,,
2012-10-29,,,,89.0,,,,,,
2012-10-29,,,,177.0,,,,,,
2012-10-29,,,,376.0,,,,,,
2012-10-29,,,,246.0,,,,,,
2012-10-29,,,,93.0,,,,,,
2012-10-29,,,,55.0,,,,,,
2012-10-29,,,,40.0,,,,,,
2012-10-29,,,,15.0,,,,,,
2012-10-29,,,,17.0,,,,,,
2012-10-30,,,,15.0,,,,,,
2012-10-30,,,,1.0,,,,,,
2012-10-30,,,,5.0,,,,,,
2012-10-30,,,,3.0,,,,,,
2012-10-30,,,,6.0,,,,,,
2012-10-30,,,,24.0,,,,,,
2012-10-30,,,,82.0,,,,,,
2012-10-30,,,,200.0,,,,,,
2012-10-30,,,,260.0,,,,,,
2012-10-30,,,,141.0,,,,,,
2012-10-30,,,,56.0,,,,,,
2012-10-30,,,,35.0,,,,,,
2012-10-30,,,,30.0,,,,,,
2012-10-30,,,,41.0,,,,,,
2012-10-30,,,,43.0,,,,,,
2012-10-30,,,,64.0,,,,,,
2012-10-30,,,,113.0,,,,,,
2012-10-30,,,,282.0,,,,,,
2012-10-30,,,,189.0,,,,,,
2012-10-30,,,,65.0,,,,,,
2012-10-30,,,,35.0,,,,,,
2012-10-30,,,,16.0,,,,,,
2012-10-30,,,,16.0,,,,,,
2012-10-30,,,,13.0,,,,,,
2012-10-31,,,,4.0,,,,,,
2012-10-31,,,,5.0,,,,,,
2012-10-31,,,,2.0,,,,,,
2012-10-31,,,,1.0,,,,,,
2012-10-31,,,,11.0,,,,,,
2012-10-31,,,,11.0,,,,,,
2012-10-31,,,,69.0,,,,,,
2012-10-31,,,,170.0,,,,,,
2012-10-31,,,,245.0,,,,,,
2012-10-31,,,,125.0,,,,,,
2012-10-31,,,,42.0,,,,,,
2012-10-31,,,,53.0,,,,,,
2012-10-31,,,,55.0,,,,,,
2012-10-31,,,,35.0,,,,,,
2012-10-31,,,,49.0,,,,,,
2012-10-31,,,,80.0,,,,,,
2012-10-31,,,,151.0,,,,,,
2012-10-31,,,,280.0,,,,,,
2012-10-31,,,,143.0,,,,,,
2012-10-31,,,,88.0,,,,,,
2012-10-31,,,,45.0,,,,,,
2012-10-31,,,,14.0,,,,,,
2012-10-31,,,,14.0,,,,,,
2012-10-31,,,,18.0,,,,,,
2012-11-01,,,,7.0,,,,,,
